date,power,,date,energy,,,,
19-08-18 1:00,70080.1,70.0801,,,,,,
19-08-18 1:15,66608.625,66.608625,,,,,,
19-08-18 1:30,63827.504,63.827504,,,,,,
19-08-18 1:45,68171.375,68.171375,,,,,,
19-08-18 2:00,62081.73,62.08173,,,,,,
19-08-18 2:15,69424.27,69.42427,,,,,,
19-08-18 2:30,64359.11,64.35911,,,,,,
19-08-18 2:45,59897.004,59.897004,,,,,,
19-08-18 3:00,64150.477,64.150477,,,,,,
19-08-18 3:15,67077.76,67.07776,,,,,,
19-08-18 3:30,68780.19,68.78019,,,,,,
19-08-18 3:45,58884.73,58.88473,,,,,,
19-08-18 4:00,52912.23,52.91223,,,,,,
19-08-18 4:15,52253.402,52.253402,,,,,,
19-08-18 4:30,48790.707,48.790707,,,,,,
19-08-18 4:45,54637.066,54.637066,,,,,,
19-08-18 5:00,56365.586,56.365586,,,,,,
19-08-18 5:15,50057.39,50.05739,,,,,,
19-08-18 5:30,48133.57,48.13357,,,,,,
19-08-18 5:45,45877.13,45.87713,,,,,,
19-08-18 6:00,54129.977,54.129977,,,,,,
19-08-18 6:15,52704.977,52.704977,,,,,,
19-08-18 6:30,58131.863,58.131863,,,,,,
19-08-18 6:45,58388.367,58.388367,,,,,,
19-08-18 7:00,58754.438,58.754438,,,,,,
19-08-18 7:15,58284.844,58.284844,,,,,,
19-08-18 7:30,75491.9,75.4919,,,,,,
19-08-18 7:45,75434.44,75.43444,,,,,,
19-08-18 8:00,64287.53,64.28753,,,,,,
19-08-18 8:15,63280.266,63.280266,,,,,,
19-08-18 8:30,66283.36,66.28336,,,,,,
19-08-18 8:45,72480.92,72.48092,,,,,,
19-08-18 9:00,68124.055,68.124055,,,,,,
19-08-18 9:15,88554.81,88.55481,,,,,,
19-08-18 9:30,62794.785,62.794785,,,,,,
19-08-18 9:45,66438.09,66.43809,,,,,,
19-08-18 10:00,67262.12,67.26212,,,,,,
19-08-18 10:15,77634.87,77.63487,,,,,,
19-08-18 10:30,64258.48,64.25848,,,,,,
19-08-18 10:45,61876.375,61.876375,,,,,,
19-08-18 11:00,71501.08,71.50108,,,,,,
19-08-18 11:15,71478.836,71.478836,,,,,,
19-08-18 11:30,76823.34,76.82334,,,,,,
19-08-18 11:45,69101.56,69.10156,,,,,,
19-08-18 12:00,53011.36,53.01136,,,,,,
19-08-18 12:15,56617.348,56.617348,,,,,,
19-08-18 12:30,64950.273,64.950273,,,,,,
19-08-18 12:45,62418.49,62.41849,,,,,,
19-08-18 13:00,54655.43,54.65543,,,,,,
19-08-18 13:15,51641.24,51.64124,,,,,,
19-08-18 13:30,61030.965,61.030965,,,,,,
19-08-18 13:45,65490.7,65.4907,,,,,,
19-08-18 14:00,62039.594,62.039594,,,,,,
19-08-18 14:15,51333.207,51.333207,,,,,,
19-08-18 14:30,58226.664,58.226664,,,,,,
19-08-18 14:45,64126.156,64.126156,,,,,,
19-08-18 15:00,79704.984,79.704984,,,,,,
19-08-18 15:15,75127.26,75.12726,,,,,,
19-08-18 15:30,65806.65,65.80665,,,,,,
19-08-18 15:45,63953.137,63.953137,,,,,,
19-08-18 16:00,64948.41,64.94841,,,,,,
19-08-18 16:15,77616.65,77.61665,,,,,,
19-08-18 16:30,60869.344,60.869344,,,,,,
19-08-18 16:45,68445.05,68.44505,,,,,,
19-08-18 17:00,65145.01,65.14501,,,,,,
19-08-18 17:15,65150.707,65.150707,,,,,,
19-08-18 17:30,59007.008,59.007008,,,,,,
19-08-18 17:45,67418.49,67.41849,,,,,,
19-08-18 18:00,67415.23,67.41523,,,,,,
19-08-18 18:15,68445.23,68.44523,,,,,,
19-08-18 18:30,66582.76,66.58276,,,,,,
19-08-18 18:45,69787.78,69.78778,,,,,,
19-08-18 19:00,67573.7,67.5737,,,,,,
19-08-18 19:15,73921.984,73.921984,,,,,,
19-08-18 19:30,71302.945,71.302945,,,,,,
19-08-18 19:45,70503.16,70.50316,,,,,,
19-08-18 20:00,65143.17,65.14317,,,,,,
19-08-18 20:15,66899.86,66.89986,,,,,,
19-08-18 20:30,73569.445,73.569445,,,,,,
19-08-18 20:45,61056.492,61.056492,,,,,,
19-08-18 21:00,71447.31,71.44731,,,,,,
19-08-18 21:15,74527.88,74.52788,,,,,,
19-08-18 21:30,70975.75,70.97575,,,,,,
19-08-18 21:45,71664.13,71.66413,,,,,,
19-08-18 22:00,77516.54,77.51654,,,,,,
19-08-18 22:15,73000.22,73.00022,,,,,,
19-08-18 22:30,73139.12,73.13912,,,,,,
19-08-18 22:45,96976.55,96.97655,,,,,,
19-08-18 23:00,90657.44,90.65744,,,,,,
19-08-18 23:15,80139.91,80.13991,,,,,,
19-08-18 23:30,80778.85,80.77885,,,,,,
19-08-18 23:45,77984.195,77.984195,,,,,,
20-08-18 0:00,76386.055,76.386055,,,,,,
20-08-18 0:15,75218.586,75.218586,,,,,,
20-08-18 0:30,76163.07,76.16307,,,,,,
20-08-18 0:45,77017.69,77.01769,,,,,,
20-08-18 1:00,93500.82,93.50082,,,,,,
20-08-18 1:15,84899,84.899,,,,,,
20-08-18 1:30,79141.85,79.14185,,,,,,
20-08-18 1:45,83736.67,83.73667,,,,,,
20-08-18 2:00,79425.69,79.42569,,,,,,
20-08-18 2:15,87916.02,87.91602,,,,,,
20-08-18 2:30,80518.99,80.51899,,,,,,
20-08-18 2:45,73600.02,73.60002,,,,,,
20-08-18 3:00,74495.65,74.49565,,,,,,
20-08-18 3:15,73925.17,73.92517,,,,,,
20-08-18 3:30,79112.5,79.1125,,,,,,
20-08-18 3:45,73698.64,73.69864,,,,,,
20-08-18 4:00,75818.88,75.81888,,,,,,
20-08-18 4:15,76688.76,76.68876,,,,,,
20-08-18 4:30,84995.805,84.995805,,,,,,
20-08-18 4:45,71976.99,71.97699,,,,,,
20-08-18 5:00,74121.26,74.12126,,,,,,
20-08-18 5:15,75142.67,75.14267,,,,,,
20-08-18 5:30,79704.234,79.704234,,,,,,
20-08-18 5:45,74286.97,74.28697,,,,,,
20-08-18 6:00,73394.77,73.39477,,,,,,
20-08-18 6:15,78016.01,78.01601,,,,,,
20-08-18 6:30,85576.94,85.57694,,,,,,
20-08-18 6:45,94899.41,94.89941,,,,,,
20-08-18 7:00,88188.52,88.18852,,,,,,
20-08-18 7:15,91316.61,91.31661,,,,,,
20-08-18 7:30,161699.55,161.69955,,,,,,
20-08-18 7:45,151262.81,151.26281,,,,,,
20-08-18 8:00,104465.24,104.46524,,,,,,
20-08-18 8:15,99414.03,99.41403,,,,,,
20-08-18 8:30,109552.52,109.55252,,,,,,
20-08-18 8:45,136299.16,136.29916,,,,,,
20-08-18 9:00,128993.55,128.99355,,,,,,
20-08-18 9:15,116309.45,116.30945,,,,,,
20-08-18 9:30,100032.09,100.03209,,,,,,
20-08-18 9:45,89766.586,89.766586,,,,,,
20-08-18 10:00,99996.13,99.99613,,,,,,
20-08-18 10:15,111337.58,111.33758,,,,,,
20-08-18 10:30,102482.69,102.48269,,,,,,
20-08-18 10:45,125690.875,125.690875,,,,,,
20-08-18 11:00,114051.2,114.0512,,,,,,
20-08-18 11:15,122774.99,122.77499,,,,,,
20-08-18 11:30,98516.1,98.5161,,,,,,
20-08-18 11:45,94126.55,94.12655,,,,,,
20-08-18 12:00,114613.57,114.61357,,,,,,
20-08-18 12:15,119844.84,119.84484,,,,,,
20-08-18 12:30,129960.02,129.96002,,,,,,
20-08-18 12:45,117298.38,117.29838,,,,,,
20-08-18 13:00,123057.914,123.057914,,,,,,
20-08-18 13:15,132622.84,132.62284,,,,,,
20-08-18 13:30,118651.52,118.65152,,,,,,
20-08-18 13:45,108907.25,108.90725,,,,,,
20-08-18 14:00,110394.14,110.39414,,,,,,
20-08-18 14:15,104565.04,104.56504,,,,,,
20-08-18 14:30,130581.39,130.58139,,,,,,
20-08-18 14:45,131250.81,131.25081,,,,,,
20-08-18 15:00,116758.38,116.75838,,,,,,
20-08-18 15:15,115778.305,115.778305,,,,,,
20-08-18 15:30,122298.99,122.29899,,,,,,
20-08-18 15:45,125779.734,125.779734,,,,,,
20-08-18 16:00,127219.48,127.21948,,,,,,
20-08-18 16:15,108008.73,108.00873,,,,,,
20-08-18 16:30,103993.91,103.99391,,,,,,
20-08-18 16:45,125582.48,125.58248,,,,,,
20-08-18 17:00,141474.38,141.47438,,,,,,
20-08-18 17:15,92001.48,92.00148,,,,,,
20-08-18 17:30,75228.83,75.22883,,,,,,
20-08-18 17:45,59729.39,59.72939,,,,,,
20-08-18 18:00,60555.336,60.555336,,,,,,
20-08-18 18:15,71950.305,71.950305,,,,,,
20-08-18 18:30,89667.98,89.66798,,,,,,
20-08-18 18:45,82938.02,82.93802,,,,,,
20-08-18 19:00,76911.89,76.91189,,,,,,
20-08-18 19:15,76905.805,76.905805,,,,,,
20-08-18 19:30,78288.49,78.28849,,,,,,
20-08-18 19:45,84389.64,84.38964,,,,,,
20-08-18 20:00,83970.07,83.97007,,,,,,
20-08-18 20:15,84175.266,84.175266,,,,,,
20-08-18 20:30,86322.06,86.32206,,,,,,
20-08-18 20:45,87521.19,87.52119,,,,,,
20-08-18 21:00,94034.555,94.034555,,,,,,
20-08-18 21:15,83095.52,83.09552,,,,,,
20-08-18 21:30,91033.586,91.033586,,,,,,
20-08-18 21:45,83650.97,83.65097,,,,,,
20-08-18 22:00,82404.67,82.40467,,,,,,
20-08-18 22:15,81335.58,81.33558,,,,,,
20-08-18 22:30,87764.734,87.764734,,,,,,
20-08-18 22:45,87163.234,87.163234,,,,,,
20-08-18 23:00,78123.11,78.12311,,,,,,
20-08-18 23:15,78454.21,78.45421,,,,,,
20-08-18 23:30,75653.08,75.65308,,,,,,
20-08-18 23:45,72215.87,72.21587,,,,,,
21-08-18 0:00,81987.13,81.98713,,,,,,
21-08-18 0:15,84885.02,84.88502,,,,,,
21-08-18 0:30,75968.52,75.96852,,,,,,
21-08-18 0:45,81669.69,81.66969,,,,,,
21-08-18 1:00,78408.14,78.40814,,,,,,
21-08-18 1:15,77210.17,77.21017,,,,,,
21-08-18 1:30,83997.836,83.997836,,,,,,
21-08-18 1:45,76039.74,76.03974,,,,,,
21-08-18 2:00,69033.38,69.03338,,,,,,
21-08-18 2:15,64993.973,64.993973,,,,,,
21-08-18 2:30,65337.38,65.33738,,,,,,
21-08-18 2:45,71484.53,71.48453,,,,,,
21-08-18 3:00,69437.33,69.43733,,,,,,
21-08-18 3:15,73329.98,73.32998,,,,,,
21-08-18 3:30,69740.26,69.74026,,,,,,
21-08-18 3:45,67241.05,67.24105,,,,,,
21-08-18 4:00,64746.203,64.746203,,,,,,
21-08-18 4:15,71370.96,71.37096,,,,,,
21-08-18 4:30,89627.8,89.6278,,,,,,
21-08-18 4:45,76804.89,76.80489,,,,,,
21-08-18 5:00,75134.84,75.13484,,,,,,
21-08-18 5:15,73225.914,73.225914,,,,,,
21-08-18 5:30,74602.66,74.60266,,,,,,
21-08-18 5:45,78058.82,78.05882,,,,,,
21-08-18 6:00,82930.72,82.93072,,,,,,
21-08-18 6:15,83913.5,83.9135,,,,,,
21-08-18 6:30,83381.77,83.38177,,,,,,
21-08-18 6:45,87767.68,87.76768,,,,,,
21-08-18 7:00,90772.42,90.77242,,,,,,
21-08-18 7:15,94547.8,94.5478,,,,,,
21-08-18 7:30,112677.625,112.677625,,,,,,
21-08-18 7:45,120495.07,120.49507,,,,,,
21-08-18 8:00,164238.33,164.23833,,,,,,
21-08-18 8:15,154534.3,154.5343,,,,,,
21-08-18 8:30,170212.4,170.2124,,,,,,
21-08-18 8:45,186778.89,186.77889,,,,,,
21-08-18 9:00,207836.06,207.83606,,,,,,
21-08-18 9:15,177274.97,177.27497,,,,,,
21-08-18 9:30,156337.66,156.33766,,,,,,
21-08-18 9:45,141895.94,141.89594,,,,,,
21-08-18 10:00,165025.6,165.0256,,,,,,
21-08-18 10:15,172572.81,172.57281,,,,,,
21-08-18 10:30,173568.88,173.56888,,,,,,
21-08-18 10:45,174405,174.405,,,,,,
21-08-18 11:00,180528.98,180.52898,,,,,,
21-08-18 11:15,181882.77,181.88277,,,,,,
21-08-18 11:30,184994.17,184.99417,,,,,,
21-08-18 11:45,164395.72,164.39572,,,,,,
21-08-18 12:00,146616.97,146.61697,,,,,,
21-08-18 12:15,180776.44,180.77644,,,,,,
21-08-18 12:30,171777.67,171.77767,,,,,,
21-08-18 12:45,172431.78,172.43178,,,,,,
21-08-18 13:00,152676.62,152.67662,,,,,,
21-08-18 13:15,162418.06,162.41806,,,,,,
21-08-18 13:30,176689.12,176.68912,,,,,,
21-08-18 13:45,163656.81,163.65681,,,,,,
21-08-18 14:00,167007.73,167.00773,,,,,,
21-08-18 14:15,168172.39,168.17239,,,,,,
21-08-18 14:30,167446.53,167.44653,,,,,,
21-08-18 14:45,188173.86,188.17386,,,,,,
21-08-18 15:00,164746.92,164.74692,,,,,,
21-08-18 15:15,124053.41,124.05341,,,,,,
21-08-18 15:30,99102.516,99.102516,,,,,,
21-08-18 15:45,91848.76,91.84876,,,,,,
21-08-18 16:00,106768.375,106.768375,,,,,,
21-08-18 16:15,109152.84,109.15284,,,,,,
21-08-18 16:30,118487.734,118.487734,,,,,,
21-08-18 16:45,112412.766,112.412766,,,,,,
21-08-18 17:00,152156.89,152.15689,,,,,,
21-08-18 17:15,106877.24,106.87724,,,,,,
21-08-18 17:30,77344.94,77.34494,,,,,,
21-08-18 17:45,75598.54,75.59854,,,,,,
21-08-18 18:00,77093.83,77.09383,,,,,,
21-08-18 18:15,84307.02,84.30702,,,,,,
21-08-18 18:30,83307.234,83.307234,,,,,,
21-08-18 18:45,82130.03,82.13003,,,,,,
21-08-18 19:00,85237.05,85.23705,,,,,,
21-08-18 19:15,110544.086,110.544086,,,,,,
21-08-18 19:30,85794.97,85.79497,,,,,,
21-08-18 19:45,88114.43,88.11443,,,,,,
21-08-18 20:00,83796.69,83.79669,,,,,,
21-08-18 20:15,82941.66,82.94166,,,,,,
21-08-18 20:30,91291.28,91.29128,,,,,,
21-08-18 20:45,75482.914,75.482914,,,,,,
21-08-18 21:00,84710.94,84.71094,,,,,,
21-08-18 21:15,68096.13,68.09613,,,,,,
21-08-18 21:30,70168.234,70.168234,,,,,,
21-08-18 21:45,65559.86,65.55986,,,,,,
21-08-18 22:00,75070.484,75.070484,,,,,,
21-08-18 22:15,74679.42,74.67942,,,,,,
21-08-18 22:30,65911.6,65.9116,,,,,,
21-08-18 22:45,67000.84,67.00084,,,,,,
21-08-18 23:00,68759.99,68.75999,,,,,,
21-08-18 23:15,71617.625,71.617625,,,,,,
21-08-18 23:30,84377.73,84.37773,,,,,,
21-08-18 23:45,74958.016,74.958016,,,,,,
22-08-18 0:00,78222.04,78.22204,,,,,,
22-08-18 0:15,77947.914,77.947914,,,,,,
22-08-18 0:30,77063.52,77.06352,,,,,,
22-08-18 0:45,99979.17,99.97917,,,,,,
22-08-18 1:00,77967.27,77.96727,,,,,,
22-08-18 1:15,75947.4,75.9474,,,,,,
22-08-18 1:30,77117.16,77.11716,,,,,,
22-08-18 1:45,78292.414,78.292414,,,,,,
22-08-18 2:00,76372.8,76.3728,,,,,,
22-08-18 2:15,81868.5,81.8685,,,,,,
22-08-18 2:30,85163.64,85.16364,,,,,,
22-08-18 2:45,79494.664,79.494664,,,,,,
22-08-18 3:00,76632.54,76.63254,,,,,,
22-08-18 3:15,78187.234,78.187234,,,,,,
22-08-18 3:30,84214.76,84.21476,,,,,,
22-08-18 3:45,85337.89,85.33789,,,,,,
22-08-18 4:00,85016.77,85.01677,,,,,,
22-08-18 4:15,72408.72,72.40872,,,,,,
22-08-18 4:30,73193.86,73.19386,,,,,,
22-08-18 4:45,75899.16,75.89916,,,,,,
22-08-18 5:00,84388.43,84.38843,,,,,,
22-08-18 5:15,84540.766,84.540766,,,,,,
22-08-18 5:30,75207.164,75.207164,,,,,,
22-08-18 5:45,76502.38,76.50238,,,,,,
22-08-18 6:00,71924.92,71.92492,,,,,,
22-08-18 6:15,84622.2,84.6222,,,,,,
22-08-18 6:30,82247.56,82.24756,,,,,,
22-08-18 6:45,91944.625,91.944625,,,,,,
22-08-18 7:00,85053.586,85.053586,,,,,,
22-08-18 7:15,91607.875,91.607875,,,,,,
22-08-18 7:30,109328.125,109.328125,,,,,,
22-08-18 7:45,125257.38,125.25738,,,,,,
22-08-18 8:00,174163.02,174.16302,,,,,,
22-08-18 8:15,214550.78,214.55078,,,,,,
22-08-18 8:30,233513.25,233.51325,,,,,,
22-08-18 8:45,235116.81,235.11681,,,,,,
22-08-18 9:00,183686.97,183.68697,,,,,,
22-08-18 9:15,195176.97,195.17697,,,,,,
22-08-18 9:30,206451.38,206.45138,,,,,,
22-08-18 9:45,188946.62,188.94662,,,,,,
22-08-18 10:00,175298.31,175.29831,,,,,,
22-08-18 10:15,172821.75,172.82175,,,,,,
22-08-18 10:30,196323.28,196.32328,,,,,,
22-08-18 10:45,181955.62,181.95562,,,,,,
22-08-18 11:00,247727.06,247.72706,,,,,,
22-08-18 11:15,246020.11,246.02011,,,,,,
22-08-18 11:30,241852.33,241.85233,,,,,,
22-08-18 11:45,184111.52,184.11152,,,,,,
22-08-18 12:00,182594.28,182.59428,,,,,,
22-08-18 12:15,217532.48,217.53248,,,,,,
22-08-18 12:30,176637.19,176.63719,,,,,,
22-08-18 12:45,178069.31,178.06931,,,,,,
22-08-18 13:00,180441.3,180.4413,,,,,,
22-08-18 13:15,179624.12,179.62412,,,,,,
22-08-18 13:30,163892.4,163.8924,,,,,,
22-08-18 13:45,195790.39,195.79039,,,,,,
22-08-18 14:00,166372.95,166.37295,,,,,,
22-08-18 14:15,163817.25,163.81725,,,,,,
22-08-18 14:30,153786.66,153.78666,,,,,,
22-08-18 14:45,147901.3,147.9013,,,,,,
22-08-18 15:00,148550.6,148.5506,,,,,,
22-08-18 15:15,129522.78,129.52278,,,,,,
22-08-18 15:30,137529.28,137.52928,,,,,,
22-08-18 15:45,132918.69,132.91869,,,,,,
22-08-18 16:00,129342.04,129.34204,,,,,,
22-08-18 16:15,187482.44,187.48244,,,,,,
22-08-18 16:30,179290.64,179.29064,,,,,,
22-08-18 16:45,195639.62,195.63962,,,,,,
22-08-18 17:00,180414.39,180.41439,,,,,,
22-08-18 17:15,121738.64,121.73864,,,,,,
22-08-18 17:30,87104.44,87.10444,,,,,,
22-08-18 17:45,84012.1,84.0121,,,,,,
22-08-18 18:00,101207.695,101.207695,,,,,,
22-08-18 18:15,95465.92,95.46592,,,,,,
22-08-18 18:30,83446.42,83.44642,,,,,,
22-08-18 18:45,82332.3,82.3323,,,,,,
22-08-18 19:00,86706.766,86.706766,,,,,,
22-08-18 19:15,99636.805,99.636805,,,,,,
22-08-18 19:30,91987.586,91.987586,,,,,,
22-08-18 19:45,77885.96,77.88596,,,,,,
22-08-18 20:00,81094.945,81.094945,,,,,,
22-08-18 20:15,82670.74,82.67074,,,,,,
22-08-18 20:30,93836.35,93.83635,,,,,,
22-08-18 20:45,85820.05,85.82005,,,,,,
22-08-18 21:00,91030.28,91.03028,,,,,,
22-08-18 21:15,83689.39,83.68939,,,,,,
22-08-18 21:30,82389.75,82.38975,,,,,,
22-08-18 21:45,95333.945,95.333945,,,,,,
22-08-18 22:00,80937.24,80.93724,,,,,,
22-08-18 22:15,82024.57,82.02457,,,,,,
22-08-18 22:30,92477.47,92.47747,,,,,,
22-08-18 22:45,89291,89.291,,,,,,
22-08-18 23:00,78157.37,78.15737,,,,,,
22-08-18 23:15,77130.67,77.13067,,,,,,
22-08-18 23:30,76277.58,76.27758,,,,,,
22-08-18 23:45,91986.47,91.98647,,,,,,
23-08-18 0:00,86372.18,86.37218,,,,,,
23-08-18 0:15,79566.62,79.56662,,,,,,
23-08-18 0:30,78193.555,78.193555,,,,,,
23-08-18 0:45,81536.07,81.53607,,,,,,
23-08-18 1:00,95468.35,95.46835,,,,,,
23-08-18 1:15,83724,83.724,,,,,,
23-08-18 1:30,84334.26,84.33426,,,,,,
23-08-18 1:45,81703.586,81.703586,,,,,,
23-08-18 2:00,80024,80.024,,,,,,
23-08-18 2:15,77735.64,77.73564,,,,,,
23-08-18 2:30,95654.24,95.65424,,,,,,
23-08-18 2:45,83626.76,83.62676,,,,,,
23-08-18 3:00,77804.69,77.80469,,,,,,
23-08-18 3:15,77956.65,77.95665,,,,,,
23-08-18 3:30,79235.63,79.23563,,,,,,
23-08-18 3:45,83374.12,83.37412,,,,,,
23-08-18 4:00,81051.6,81.0516,,,,,,
23-08-18 4:15,77942.66,77.94266,,,,,,
23-08-18 4:30,80880.01,80.88001,,,,,,
23-08-18 4:45,84607.28,84.60728,,,,,,
23-08-18 5:00,79987.45,79.98745,,,,,,
23-08-18 5:15,77854.164,77.854164,,,,,,
23-08-18 5:30,78086.79,78.08679,,,,,,
23-08-18 5:45,74747.84,74.74784,,,,,,
23-08-18 6:00,88880.43,88.88043,,,,,,
23-08-18 6:15,91389.36,91.38936,,,,,,
23-08-18 6:30,86283.77,86.28377,,,,,,
23-08-18 6:45,104650.5,104.6505,,,,,,
23-08-18 7:00,113223.03,113.22303,,,,,,
23-08-18 7:15,121404.17,121.40417,,,,,,
23-08-18 7:30,124173.91,124.17391,,,,,,
23-08-18 7:45,171172.88,171.17288,,,,,,
23-08-18 8:00,209819.5,209.8195,,,,,,
23-08-18 8:15,146082,146.082,,,,,,
23-08-18 8:30,162842.77,162.84277,,,,,,
23-08-18 8:45,170472.05,170.47205,,,,,,
23-08-18 9:00,175409.81,175.40981,,,,,,
23-08-18 9:15,162852.83,162.85283,,,,,,
23-08-18 9:30,165894.38,165.89438,,,,,,
23-08-18 9:45,165986.52,165.98652,,,,,,
23-08-18 10:00,179710.33,179.71033,,,,,,
23-08-18 10:15,167078,167.078,,,,,,
23-08-18 10:30,201680.9,201.6809,,,,,,
23-08-18 10:45,194126.4,194.1264,,,,,,
23-08-18 11:00,210334.84,210.33484,,,,,,
23-08-18 11:15,205771.67,205.77167,,,,,,
23-08-18 11:30,197511,197.511,,,,,,
23-08-18 11:45,172650.69,172.65069,,,,,,
23-08-18 12:00,174652.12,174.65212,,,,,,
23-08-18 12:15,172847.62,172.84762,,,,,,
23-08-18 12:30,187014.6,187.0146,,,,,,
23-08-18 12:45,205017.62,205.01762,,,,,,
23-08-18 13:00,195552.66,195.55266,,,,,,
23-08-18 13:15,185108.45,185.10845,,,,,,
23-08-18 13:30,168159.47,168.15947,,,,,,
23-08-18 13:45,166906.77,166.90677,,,,,,
23-08-18 14:00,192499.48,192.49948,,,,,,
23-08-18 14:15,196477.66,196.47766,,,,,,
23-08-18 14:30,202544.23,202.54423,,,,,,
23-08-18 14:45,184737.89,184.73789,,,,,,
23-08-18 15:00,166989.98,166.98998,,,,,,
23-08-18 15:15,181676.06,181.67606,,,,,,
23-08-18 15:30,186263.23,186.26323,,,,,,
23-08-18 15:45,186562.12,186.56212,,,,,,
23-08-18 16:00,171674.27,171.67427,,,,,,
23-08-18 16:15,167465.2,167.4652,,,,,,
23-08-18 16:30,164527.95,164.52795,,,,,,
23-08-18 16:45,188796.34,188.79634,,,,,,
23-08-18 17:00,199174.44,199.17444,,,,,,
23-08-18 17:15,153313.53,153.31353,,,,,,
23-08-18 17:30,135333.27,135.33327,,,,,,
23-08-18 17:45,135688.58,135.68858,,,,,,
23-08-18 18:00,129066.09,129.06609,,,,,,
23-08-18 18:15,129228.64,129.22864,,,,,,
23-08-18 18:30,140435.36,140.43536,,,,,,
23-08-18 18:45,146653.61,146.65361,,,,,,
23-08-18 19:00,158672.6,158.6726,,,,,,
23-08-18 19:15,152391.16,152.39116,,,,,,
23-08-18 19:30,134236.64,134.23664,,,,,,
23-08-18 19:45,118499.3,118.4993,,,,,,
23-08-18 20:00,112145.5,112.1455,,,,,,
23-08-18 20:15,131501.12,131.50112,,,,,,
23-08-18 20:30,126007.68,126.00768,,,,,,
23-08-18 20:45,120573.49,120.57349,,,,,,
23-08-18 21:00,112086.414,112.086414,,,,,,
23-08-18 21:15,88944.95,88.94495,,,,,,
23-08-18 21:30,95080.72,95.08072,,,,,,
23-08-18 21:45,98161.09,98.16109,,,,,,
23-08-18 22:00,95291.49,95.29149,,,,,,
23-08-18 22:15,86477.16,86.47716,,,,,,
23-08-18 22:30,83868.68,83.86868,,,,,,
23-08-18 22:45,82576.17,82.57617,,,,,,
23-08-18 23:00,89144.27,89.14427,,,,,,
23-08-18 23:15,78748.29,78.74829,,,,,,
23-08-18 23:30,77111.125,77.111125,,,,,,
23-08-18 23:45,76463.52,76.46352,,,,,,
24-08-18 0:00,78554.375,78.554375,,,,,,
24-08-18 0:15,86328.64,86.32864,,,,,,
24-08-18 0:30,80202.164,80.202164,,,,,,
24-08-18 0:45,78718.6,78.7186,,,,,,
24-08-18 1:00,77796.73,77.79673,,,,,,
24-08-18 1:15,78221.45,78.22145,,,,,,
24-08-18 1:30,86085.4,86.0854,,,,,,
24-08-18 1:45,75706.26,75.70626,,,,,,
24-08-18 2:00,76155.84,76.15584,,,,,,
24-08-18 2:15,76318.414,76.318414,,,,,,
24-08-18 2:30,73928.62,73.92862,,,,,,
24-08-18 2:45,71906.03,71.90603,,,,,,
24-08-18 3:00,70160.3,70.1603,,,,,,
24-08-18 3:15,68174.76,68.17476,,,,,,
24-08-18 3:30,69268.06,69.26806,,,,,,
24-08-18 3:45,67921.49,67.92149,,,,,,
24-08-18 4:00,69140.484,69.140484,,,,,,
24-08-18 4:15,68539.41,68.53941,,,,,,
24-08-18 4:30,78655.68,78.65568,,,,,,
24-08-18 4:45,81220.46,81.22046,,,,,,
24-08-18 5:00,68823.945,68.823945,,,,,,
24-08-18 5:15,70651.766,70.651766,,,,,,
24-08-18 5:30,75618.07,75.61807,,,,,,
24-08-18 5:45,85535.55,85.53555,,,,,,
24-08-18 6:00,85095.84,85.09584,,,,,,
24-08-18 6:15,78876.97,78.87697,,,,,,
24-08-18 6:30,88035.555,88.035555,,,,,,
24-08-18 6:45,104684.63,104.68463,,,,,,
24-08-18 7:00,115571.516,115.571516,,,,,,
24-08-18 7:15,121666.875,121.666875,,,,,,
24-08-18 7:30,124548.53,124.54853,,,,,,
24-08-18 7:45,153468.31,153.46831,,,,,,
24-08-18 8:00,202135.64,202.13564,,,,,,
24-08-18 8:15,179795.64,179.79564,,,,,,
24-08-18 8:30,162181.83,162.18183,,,,,,
24-08-18 8:45,152519.94,152.51994,,,,,,
24-08-18 9:00,168518.25,168.51825,,,,,,
24-08-18 9:15,189441.1,189.4411,,,,,,
24-08-18 9:30,181664.42,181.66442,,,,,,
24-08-18 9:45,188382.31,188.38231,,,,,,
24-08-18 10:00,169385.27,169.38527,,,,,,
24-08-18 10:15,155387.98,155.38798,,,,,,
24-08-18 10:30,167541.23,167.54123,,,,,,
24-08-18 10:45,176780.31,176.78031,,,,,,
24-08-18 11:00,183806.1,183.8061,,,,,,
24-08-18 11:15,251282.06,251.28206,,,,,,
24-08-18 11:30,250024.98,250.02498,,,,,,
24-08-18 11:45,213216.02,213.21602,,,,,,
24-08-18 12:00,151265.83,151.26583,,,,,,
24-08-18 12:15,161130.11,161.13011,,,,,,
24-08-18 12:30,185051,185.051,,,,,,
24-08-18 12:45,184606.7,184.6067,,,,,,
24-08-18 13:00,177811.58,177.81158,,,,,,
24-08-18 13:15,204392.52,204.39252,,,,,,
24-08-18 13:30,252906.66,252.90666,,,,,,
24-08-18 13:45,239782.27,239.78227,,,,,,
24-08-18 14:00,168127.83,168.12783,,,,,,
24-08-18 14:15,173367.94,173.36794,,,,,,
24-08-18 14:30,184814.83,184.81483,,,,,,
24-08-18 14:45,168074.7,168.0747,,,,,,
24-08-18 15:00,154702.39,154.70239,,,,,,
24-08-18 15:15,186711.81,186.71181,,,,,,
